,DataBase,IIE,CARGA,IO2,FOMPP
27132,2021-06-29,102.30318095317826,8000.05233128745,2.2721242318478256,98.47641260750001
27250,2021-01-11,102.30318095317826,6709.9070972897,2.2721242318478256,98.47641260750001
27371,2021-01-10,102.30318095317826,6710.08893717937,2.2721242318478256,98.47641260750001
27498,2021-04-11,102.30318095317826,7007.68001065375,2.2721242318478256,98.47641260750001
27621,2021-03-02,102.30318095317826,8209.92397325916,2.2721242318478256,98.47641260750001
27734,2021-05-24,102.30318095317826,8049.97559009795,2.2721242318478256,98.47641260750001
27854,2021-01-15,102.30318095317826,7710.06120545171,2.2721242318478256,98.47641260750001
27974,2021-04-06,102.30318095317826,6593.09419953392,2.2721242318478256,98.47641260750001
28095,2021-04-24,102.30318095317826,8050.13504137104,2.2721242318478256,98.47641260750001
28212,2021-01-24,102.30318095317826,9109.91843545805,2.2721242318478256,98.47641260750001
28332,2021-03-19,102.30318095317826,9018.90800033113,2.2721242318478256,98.47641260750001
28451,2021-02-17,102.30318095317826,8510.02521345114,2.2721242318478256,98.47641260750001
28567,2021-06-09,102.30318095317826,9499.51574040638,2.2721242318478256,98.47641260750001
28683,2021-06-03,102.30318095317826,9499.96395470499,2.2721242318478256,98.47641260750001
28800,2021-01-08,102.30318095317826,6711.03173094964,2.2721242318478256,98.47641260750001
28920,2021-02-26,102.30318095317826,8199.9711493439,2.2721242318478256,98.47641260750001
29042,2021-04-28,102.30318095317826,5001.1124663639,2.2721242318478256,98.47641260750001
29163,2021-02-19,102.30318095317826,8510.01098978923,2.2721242318478256,98.47641260750001
29283,2021-01-12,102.30318095317826,6709.97004825726,2.2721242318478256,98.47641260750001
29407,2021-01-07,102.30318095317826,6709.86214670615,2.2721242318478256,98.47641260750001
29522,2021-05-18,102.30318095317826,7934.73564504209,2.2721242318478256,98.47641260750001
29643,2021-03-22,102.30318095317826,9020.12657153059,2.2721242318478256,98.47641260750001
29762,2021-05-04,102.30318095317826,8049.97437937375,2.2721242318478256,98.47641260750001
29881,2021-01-17,102.30318095317826,7709.85745891719,2.2721242318478256,98.47641260750001
30004,2021-02-18,102.30318095317826,8509.96041737657,2.2721242318478256,98.47641260750001
30125,2021-01-20,102.30318095317826,7710.10834787999,2.2721242318478256,98.47641260750001
30241,2021-06-02,102.30318095317826,9500.01269049084,2.2721242318478256,98.47641260750001
30360,2021-05-01,102.30318095317826,7033.99319678236,2.2721242318478256,98.47641260750001
30482,2021-01-27,102.30318095317826,9109.92110741596,2.2721242318478256,98.47641260750001
30605,2021-03-31,102.30318095317826,9046.46740105373,2.2721242318478256,98.47641260750001
30726,2021-04-05,102.30318095317826,7015.82293538412,2.2721242318478256,98.47641260750001
30841,2021-06-22,102.30318095317826,8750.05660022749,2.2721242318478256,98.47641260750001
30965,2021-02-21,102.30318095317826,8509.96447105742,2.2721242318478256,98.47641260750001
31080,2021-06-05,102.30318095317826,9510.11014829242,2.2721242318478256,98.47641260750001
31193,2021-06-12,102.30318095317826,9027.86659021722,2.2721242318478256,98.47641260750001
31307,2021-06-13,102.30318095317826,9030.11343977493,2.2721242318478256,98.47641260750001
31431,2021-03-10,102.30318095317826,8209.93757011226,2.2721242318478256,98.47641260750001
31541,2021-06-16,102.30318095317826,9050.01993934003,2.2721242318478256,98.47641260750001
31654,2021-06-14,102.30318095317826,9039.05743252896,2.2721242318478256,98.47641260750001
31777,2021-02-11,102.30318095317826,7510.78775036159,2.2721242318478256,98.47641260750001
31898,2021-04-21,102.30318095317826,8050.03904487347,2.2721242318478256,98.47641260750001
32019,2021-02-15,102.30318095317826,8510.0132022017,2.2721242318478256,98.47641260750001
32140,2021-05-07,102.30318095317826,8050.07064500929,2.2721242318478256,98.47641260750001
32255,2021-05-13,102.30318095317826,8050.03698621483,2.2721242318478256,98.47641260750001
32369,2021-06-17,102.30318095317826,9049.88747752172,2.2721242318478256,98.47641260750001
32491,2021-01-21,102.30318095317826,7709.97236734778,2.2721242318478256,98.47641260750001
32615,2021-04-26,102.30318095317826,5505.56669101431,2.2721242318478256,98.47641260750001
32736,2021-03-27,102.30318095317826,9020.10654846679,2.2721242318478256,98.47641260750001
32849,2021-06-18,102.30318095317826,8708.65906536782,2.2721242318478256,98.47641260750001
32969,2021-02-20,102.30318095317826,8509.91374463965,2.2721242318478256,98.47641260750001
33087,2021-02-04,102.30318095317826,7710.12620889834,2.2721242318478256,98.47641260750001
33202,2021-06-24,102.30318095317826,9338.79344990978,2.2721242318478256,98.47641260750001
33322,2021-05-21,102.30318095317826,8049.89413893525,2.2721242318478256,98.47641260750001
33432,2021-06-19,102.30318095317826,8705.87050602915,2.2721242318478256,98.47641260750001
33556,2021-04-25,102.30318095317826,6999.4587789275,2.2721242318478256,98.47641260750001
33677,2021-01-18,102.30318095317826,7709.86914327996,2.2721242318478256,98.47641260750001
33788,2021-06-06,102.30318095317826,9509.93599428518,2.2721242318478256,98.47641260750001
33900,2021-06-26,102.30318095317826,8039.2720677339,2.2721242318478256,98.47641260750001
34015,2021-06-23,102.30318095317826,9013.86461562571,2.2721242318478256,98.47641260750001
34116,2021-08-24,102.30318095317826,9439.87402035169,2.2721242318478256,98.47641260750001
34230,2021-05-20,102.30318095317826,8050.11148930149,2.2721242318478256,98.47641260750001
34336,2021-07-29,102.30318095317826,8779.12036028407,2.2721242318478256,98.47641260750001
34439,2021-08-04,102.30318095317826,9399.89820235126,2.2721242318478256,98.47641260750001
34549,2021-06-10,102.30318095317826,9520.12760402059,2.2721242318478256,98.47641260750001
34665,2021-05-14,102.30318095317826,8050.08856632459,2.2721242318478256,98.47641260750001
34780,2021-05-12,102.30318095317826,8049.8640733684,2.2721242318478256,98.47641260750001
34893,2021-06-15,102.30318095317826,9049.85833011958,2.2721242318478256,98.47641260750001
35014,2021-03-11,102.30318095317826,8169.97307743472,2.2721242318478256,98.47641260750001
35136,2021-03-01,102.30318095317826,8209.84058648756,2.2721242318478256,98.47641260750001
35254,2021-01-25,102.30318095317826,9109.96539876433,2.2721242318478256,98.47641260750001
35373,2021-04-15,102.30318095317826,7791.82264597494,2.2721242318478256,98.47641260750001
35492,2021-02-01,102.30318095317826,7896.78512369707,2.2721242318478256,98.47641260750001
35609,2021-06-08,102.30318095317826,9509.97569022986,2.2721242318478256,98.47641260750001
35729,2021-03-09,102.30318095317826,8209.99416432775,2.2721242318478256,98.47641260750001
35849,2021-04-27,102.30318095317826,5004.3673241743,2.2721242318478256,98.47641260750001
35973,2021-01-22,102.30318095317826,8112.18111995689,2.2721242318478256,98.47641260750001
36095,2021-04-19,102.30318095317826,8049.8856781066,2.2721242318478256,98.47641260750001
36206,2021-06-11,102.30318095317826,9014.69823988963,2.2721242318478256,98.47641260750001
36327,2021-03-15,102.30318095317826,9010.0008698873,2.2721242318478256,98.47641260750001
36447,2021-02-23,102.30318095317826,8509.72495714467,2.2721242318478256,98.47641260750001
36561,2021-05-22,102.30318095317826,8050.01277311617,2.2721242318478256,98.47641260750001
36661,2021-08-27,102.30318095317826,9350.3108717914,2.2721242318478256,98.47641260750001
36782,2021-04-04,102.30318095317826,7015.05496063406,2.2721242318478256,98.47641260750001
36907,2021-02-12,102.30318095317826,7548.65305487423,2.2721242318478256,98.47641260750001
37012,2021-07-07,102.30318095317826,444.933378977976,2.2721242318478256,98.47641260750001
37129,2021-02-13,102.30318095317826,8500.9676605431,2.2721242318478256,98.47641260750001
37235,2021-08-19,102.30318095317826,9439.96460648732,2.2721242318478256,98.47641260750001
37333,2021-08-15,102.30318095317826,9439.97566571126,2.2721242318478256,98.47641260750001
37450,2021-02-06,102.30318095317826,7710.05061717498,2.2721242318478256,98.47641260750001
37573,2021-03-12,102.30318095317826,3233.70197315247,2.2721242318478256,98.47641260750001
37677,2021-08-08,102.30318095317826,9439.95252433628,2.2721242318478256,98.47641260750001
37779,2021-07-19,102.30318095317826,9015.09154106219,2.2721242318478256,98.47641260750001
37896,2021-03-13,102.30318095317826,4871.19779171753,2.2721242318478256,98.47641260750001
38017,2021-02-05,102.30318095317826,7709.97423938603,2.2721242318478256,98.47641260750001
38123,2021-08-26,102.30318095317826,9440.00944088073,2.2721242318478256,98.47641260750001
38225,2021-08-03,102.30318095317826,9400.18426307348,2.2721242318478256,98.47641260750001
38328,2021-07-11,102.30318095317826,9000.91261146792,2.2721242318478256,98.47641260750001
38444,2021-02-28,102.30318095317826,8206.85530975788,2.2721242318478256,98.47641260750001
38559,2021-05-19,102.30318095317826,8049.886862494,2.2721242318478256,98.47641260750001
38677,2021-03-07,102.30318095317826,8210.0531467891,2.2721242318478256,98.47641260750001
38782,2021-07-04,102.30318095317826,8050.25069070177,2.2721242318478256,98.47641260750001
38883,2021-07-05,102.30318095317826,7535.12092383566,2.2721242318478256,98.47641260750001
38986,2021-08-02,102.30318095317826,9417.67949605527,2.2721242318478256,98.47641260750001
39105,2021-05-05,102.30318095317826,8050.11770585158,2.2721242318478256,98.47641260750001
39214,2021-05-16,102.30318095317826,8050.06672036726,2.2721242318478256,98.47641260750001
39320,2021-07-28,102.30318095317826,8529.9679050238,2.2721242318478256,98.47641260750001
39433,2021-02-27,102.30318095317826,8201.86260988905,2.2721242318478256,98.47641260750001
39550,2021-05-10,102.30318095317826,8049.88090926228,2.2721242318478256,98.47641260750001
39671,2021-02-02,102.30318095317826,7709.69322193623,2.2721242318478256,98.47641260750001
39790,2021-05-28,102.30318095317826,8049.89769440905,2.2721242318478256,98.47641260750001
39892,2021-07-24,102.30318095317826,8529.97005043144,2.2721242318478256,98.47641260750001
39988,2021-08-28,102.30318095317826,9429.87103988825,2.2721242318478256,98.47641260750001
40109,2021-03-16,102.30318095317826,9010.0252152033,2.2721242318478256,98.47641260750001
40206,2021-08-30,102.30318095317826,9436.51575302299,2.2721242318478256,98.47641260750001
40320,2021-06-25,102.30318095317826,9000.11211625726,2.2721242318478256,98.47641260750001
40426,2021-08-09,102.30318095317826,9439.99183168608,2.2721242318478256,98.47641260750001
40530,2021-07-12,102.30318095317826,9001.02994914067,2.2721242318478256,98.47641260750001
40638,2021-06-20,102.30318095317826,8700.10566976236,2.2721242318478256,98.47641260750001
40761,2021-03-24,102.30318095317826,9020.0195062401,2.2721242318478256,98.47641260750001
40877,2021-01-05,102.30318095317826,8450.10617344232,2.2721242318478256,98.47641260750001
40994,2021-06-07,102.30318095317826,9510.08651053092,2.2721242318478256,98.47641260750001
41117,2021-05-06,102.30318095317826,8049.94615377067,2.2721242318478256,98.47641260750001
41220,2021-07-23,102.30318095317826,8530.03284913705,2.2721242318478256,98.47641260750001
41334,2021-05-27,102.30318095317826,8049.98597012178,2.2721242318478256,98.47641260750001
41450,2021-02-07,102.30318095317826,7709.98397223112,2.2721242318478256,98.47641260750001
41568,2021-01-04,102.30318095317826,8297.49225200915,2.2721242318478256,98.47641260750001
41671,2021-09-05,104.525923853155,9439.96134146187,2.2721242318478256,98.47641260750001
41796,2021-04-03,102.30318095317826,7014.90438258123,2.2721242318478256,98.47641260750001
41913,2021-05-25,102.30318095317826,8050.12715879827,2.2721242318478256,98.47641260750001
42033,2021-02-09,102.30318095317826,7709.95999140147,2.2721242318478256,98.47641260750001
42154,2021-02-08,102.30318095317826,7710.05546941027,2.2721242318478256,98.47641260750001
42257,2021-08-17,102.30318095317826,9439.97045163791,2.2721242318478256,98.47641260750001
42357,2021-08-16,102.30318095317826,9439.96381384366,2.2721242318478256,98.47641260750001
42466,2021-05-30,102.30318095317826,8057.77267619442,2.2721242318478256,98.47641260750001
42583,2021-05-11,102.30318095317826,8050.02270934134,2.2721242318478256,98.47641260750001
42701,2021-02-03,102.30318095317826,7709.94391350621,2.2721242318478256,98.47641260750001
42806,2021-07-16,102.30318095317826,9014.91233985032,2.2721242318478256,98.47641260750001
42907,2021-07-17,102.30318095317826,9015.0242758862,2.2721242318478256,98.47641260750001
43018,2021-06-04,102.30318095317826,9500.83727170137,2.2721242318478256,98.47641260750001
43133,2021-05-23,102.30318095317826,8050.00790928308,2.2721242318478256,98.47641260750001
43237,2021-07-10,102.30318095317826,9001.04603807169,2.2721242318478256,98.47641260750001
43354,2021-02-22,102.30318095317826,8509.85964646437,2.2721242318478256,98.47641260750001
43472,2021-03-20,102.30318095317826,9040.07055711093,2.2721242318478256,98.47641260750001
43573,2021-09-04,104.020500825366,9440.08937660449,2.2721242318478256,98.47641260750001
43684,2021-07-03,102.30318095317826,8049.96983477208,2.2721242318478256,98.47641260750001
43802,2021-01-26,102.30318095317826,9111.27062541222,2.2721242318478256,98.47641260750001
43922,2021-01-29,102.30318095317826,9110.03741338194,2.2721242318478256,98.47641260750001
44029,2021-07-22,102.30318095317826,8530.23808927803,2.2721242318478256,98.47641260750001
44145,2021-01-19,102.30318095317826,7709.93463204773,2.2721242318478256,98.47641260750001
44262,2021-01-31,102.30318095317826,9109.84630416896,2.2721242318478256,98.47641260750001
44370,2021-07-13,102.30318095317826,9008.21862380105,2.2721242318478256,98.47641260750001
44471,2021-08-01,102.30318095317826,9429.92695470475,2.2721242318478256,98.47641260750001
44577,2021-07-01,102.30318095317826,8049.86218925804,2.2721242318478256,98.47641260750001
44680,2021-07-21,102.30318095317826,8551.65311002291,2.2721242318478256,98.47641260750001
44781,2021-08-06,102.30318095317826,9439.84137286756,2.2721242318478256,98.47641260750001
44878,2021-08-22,102.30318095317826,9439.99266178157,2.2721242318478256,98.47641260750001
44980,2021-07-26,102.30318095317826,8529.94434324749,2.2721242318478256,98.47641260750001
45082,2021-07-27,102.30318095317826,8529.30559773863,2.2721242318478256,98.47641260750001
45178,2021-08-29,102.30318095317826,9437.52728540479,2.2721242318478256,98.47641260750001
45285,2021-07-30,102.30318095317826,9429.9197048734,2.2721242318478256,98.47641260750001
45384,2021-08-12,102.30318095317826,9439.99531772562,2.2721242318478256,98.47641260750001
45481,2021-08-31,102.130254988746,9440.02485444439,2.2721242318478256,98.47641260750001
45588,2021-08-07,102.30318095317826,9440.08035433605,2.2721242318478256,98.47641260750001
45688,2021-08-14,102.30318095317826,9440.12856430422,2.2721242318478256,98.47641260750001
45790,2021-07-14,102.30318095317826,8984.16984136331,2.2721242318478256,98.47641260750001
45901,2021-05-26,102.30318095317826,8049.96854250842,2.2721242318478256,98.47641260750001
46002,2021-09-07,109.494904849137,7224.48899080884,2.2721242318478256,98.47641260750001
46107,2021-07-18,102.30318095317826,9014.93972584989,2.2721242318478256,98.47641260750001
46205,2021-09-02,103.031574536919,9439.87568055939,2.2721242318478256,98.47641260750001
46315,2021-08-10,102.30318095317826,9439.60256508543,2.2721242318478256,98.47641260750001
46416,2021-07-06,102.30318095317826,4949.74486267597,2.2721242318478256,98.47641260750001
46536,2021-05-03,102.30318095317826,8023.00523554319,2.2721242318478256,98.47641260750001
46639,2021-07-08,102.30318095317826,4800.92644883559,2.2721242318478256,98.47641260750001
46741,2021-07-15,102.30318095317826,9014.03008936899,2.2721242318478256,98.47641260750001
46953,2021-09-08,116.975947096411,5331.95223085417,2.2721242318478256,98.47641260750001
47057,2021-09-03,103.548067118169,9440.07030473549,2.2721242318478256,98.47641260750001
47162,2021-08-21,102.30318095317826,9439.8976287603,2.2721242318478256,98.47641260750001
47264,2021-08-23,102.30318095317826,9440.09093360651,2.2721242318478256,98.47641260750001
47363,2021-09-01,103.20011295338,9439.94502531288,2.2721242318478256,98.47641260750001
47468,2021-08-18,102.30318095317826,9440.14577366069,2.2721242318478256,98.47641260750001
47566,2021-08-05,102.30318095317826,9434.03156973168,2.2721242318478256,98.47641260750001
47885,2021-09-14,106.466948751072,8999.88588770123,2.2721242318478256,2.20771861
48102,2021-08-20,102.30318095317826,9440.00620621758,2.2721242318478256,98.47641260750001
48201,2021-08-13,102.30318095317826,9439.91022252985,2.2721242318478256,98.47641260750001
48307,2021-07-31,102.30318095317826,9430.11816122999,2.2721242318478256,98.47641260750001
48406,2021-09-12,103.313377380371,9439.91115149006,2.2721242318478256,98.47641260750001
48514,2021-09-10,104.329547740721,9439.87073736087,2.2721242318478256,98.47641260750001
48622,2021-09-15,105.572695194582,9012.70495872159,2.2721242318478256,98.47641260750001
48857,2021-04-12,102.30318095317826,7010.07839578068,2.2721242318478256,98.47641260750001
48958,2021-07-25,102.30318095317826,8530.03895946003,2.2721242318478256,98.47641260750001
49061,2021-07-20,102.30318095317826,9026.28449979572,2.2721242318478256,98.47641260750001
49272,2021-09-13,104.352598866038,9319.80245790176,2.2721242318478256,98.47641260750001
49382,2021-07-02,102.30318095317826,8050.16874871293,2.2721242318478256,98.47641260750001
49590,2021-08-11,102.30318095317826,9439.96146606027,2.2721242318478256,98.47641260750001
49780,2021-09-19,102.454065692556,9022.36566606028,2.2721242318478256,99.92884
50004,2021-09-09,106.842532108842,8659.00858916644,2.2721242318478256,98.47641260750001
50241,2021-05-29,102.30318095317826,8050.09900340572,2.2721242318478256,98.47641260750001
50567,2021-09-06,104.404247777568,9439.93718087686,2.2721242318478256,98.47641260750001
53476,2021-08-25,102.30318095317826,9440.05848056319,2.2721242318478256,98.47641260750001
55505,2021-07-09,102.30318095317826,8354.58013517737,2.2721242318478256,98.47641260750001
55607,2021-09-11,103.211943776979,9440.19616479665,2.2721242318478256,98.47641260750001
60587,2021-06-30,102.30318095317826,8046.98171447586,2.2721242318478256,98.47641260750001
62050,2021-09-16,104.215632461433,9019.92007607852,2.2721242318478256,48.0675163
62491,2021-01-06,102.30318095317826,6899.29438999167,2.2721242318478256,98.47641260750001
62614,2021-04-14,102.30318095317826,7771.07263342949,2.2721242318478256,98.47641260750001
